FORWARD_TEXT_FORMAT_1.0
STDEP =     0.0000
ENDEP =  2749.9797
RLEV  =     0.1250
CURVENAME =  AC, CAL, CLL8, GR, RILD, RILM, RLL8, RT, SP
END
#DEPTH            AC        CAL       CLL8         GR       RILD       RILM       RLL8         RT         SP
1451.3750     250.943     24.182  -9999.000    100.707     17.165     13.386     21.590  -9999.000     65.937
1451.5000     263.835     23.741  -9999.000    100.018     18.226     12.596     20.303  -9999.000     65.959
1451.6250     275.168     23.798  -9999.000    102.574     19.005     12.347     16.051  -9999.000     65.972
1451.7500     277.597     24.328  -9999.000    103.549     19.317     13.367     13.092  -9999.000     65.977
1451.8750     269.904     24.527  -9999.000    100.078     19.109     16.275     13.601  -9999.000     65.977
1452.0000     255.342     24.122  -9999.000     98.105     18.532     19.840     17.059  -9999.000     65.970
1452.1250     240.335     23.418  -9999.000     94.717     17.923     22.469     19.315  -9999.000     65.953
1452.2500     231.599     23.075  -9999.000     91.569     17.693     23.207     19.475  -9999.000     65.921
1452.3750     228.813     22.986  -9999.000     92.045     17.955     22.528     19.020  -9999.000     65.868
1452.5000     229.065     23.008  -9999.000     92.364     18.647     22.074     19.519  -9999.000     65.787
1452.6250     229.668     22.965  -9999.000     89.619     19.553     22.226     21.323  -9999.000     65.680
1452.7500     229.797     22.830  -9999.000     86.910     20.405     22.374     23.812  -9999.000     65.550
1452.8750     230.139     22.699  -9999.000     88.574     21.052     21.515     25.210  -9999.000     65.403
1453.0000     231.182     22.632  -9999.000     88.500     21.384     19.766     24.207  -9999.000     65.241
1453.1250     233.090     22.635  -9999.000     88.343     21.344     17.813     21.817  -9999.000     65.068
1453.2500     235.774     22.662  -9999.000     95.507     21.058     16.352     19.423  -9999.000     64.881
1453.3750     238.252     22.689  -9999.000    105.948     20.964     15.727     17.842  -9999.000     64.674
1453.5000     239.339     22.697  -9999.000    108.393     21.388     15.592     17.540  -9999.000     64.437
1453.6250     238.465     22.706  -9999.000    102.976     22.438     15.766     17.951  -9999.000     64.170
1453.7500     236.563     22.788  -9999.000     97.356     23.928     16.313     17.892  -9999.000     63.877
1453.8750     235.361     22.977  -9999.000     95.780     25.300     17.685     17.469  -9999.000     63.563
1454.0000     234.578     23.096  -9999.000     94.093     26.073     19.953     17.802  -9999.000     63.234
1454.1250     232.210     23.098  -9999.000     91.823     25.860     22.581     21.800  -9999.000     62.899
1454.2500     226.514     23.282  -9999.000     86.818     24.401     24.230     29.554  -9999.000     62.561
1454.3750     220.920     24.304  -9999.000     83.638     22.323     22.856     37.743  -9999.000     62.219
1454.5000     221.101     26.055  -9999.000     84.803     20.297     18.936     31.574  -9999.000     61.867
1454.6250     231.516     27.786  -9999.000     91.652     18.777     14.201     21.288  -9999.000     61.505
1454.7500     252.000     29.296  -9999.000     99.630     17.821     10.621     12.599  -9999.000     61.130
1454.8750     273.146     30.698  -9999.000    105.749     17.056      9.301      8.582  -9999.000     60.747
1455.0000     287.650     31.614  -9999.000    108.800     16.263      9.369      7.961  -9999.000     60.365
1455.1250     292.618     31.760  -9999.000    109.798     15.336      9.999      8.456  -9999.000     59.996
1455.2500     289.551     31.636  -9999.000    110.112     14.296     10.573      9.072  -9999.000     59.648
1455.3750     284.460     31.479  -9999.000    109.964     13.300     10.777      9.133  -9999.000     59.328
1455.5000     280.255     30.614  -9999.000    110.732     12.440     10.761      8.973  -9999.000     59.044
1455.6250     277.521     29.356  -9999.000    111.582     11.716     10.675      8.849  -9999.000     58.793
1455.7500     275.577     29.592  -9999.000    115.566     11.161     10.549      8.914  -9999.000     58.574
1455.8750     274.588     31.150  -9999.000    120.701     10.833     10.278      9.123  -9999.000     58.391
1456.0000     275.863     33.393  -9999.000    119.393     10.809      9.846      9.402  -9999.000     58.250
1456.1250     279.500     35.093  -9999.000    114.119     11.126      9.399      9.536  -9999.000     58.149
1456.2500     283.151     35.107  -9999.000    110.316     11.882      9.157      9.539  -9999.000     58.085
1456.3750     284.441     34.139  -9999.000    109.229     12.895      9.647      9.261  -9999.000     58.057
1456.5000     282.194     32.823  -9999.000    103.105     13.862     12.075      8.936  -9999.000     58.071
1456.6250     274.477     29.509  -9999.000     94.832     14.514     18.445     10.418  -9999.000     58.120
1456.7500     257.896     25.652  -9999.000     90.719     14.816     29.133     16.668  -9999.000     58.204
1456.8750     236.904     23.784  -9999.000     88.745     14.991     37.909     28.626  -9999.000     58.323
1457.0000     220.281     23.286  -9999.000     86.531     15.128     37.999     38.048  -9999.000     58.479
1457.1250     216.654     23.256  -9999.000     87.604     15.468     29.782     35.630  -9999.000     58.657
1457.2500     229.094     23.727  -9999.000     93.455     16.662     19.465     25.328  -9999.000     58.847
1457.3750     245.839     24.953  -9999.000    102.421     18.615     13.764     15.340  -9999.000     59.040
1457.5000     256.463     26.344  -9999.000    107.191     20.501     12.499     11.134  -9999.000     59.222
1457.6250     256.986     25.785  -9999.000    108.245     21.402     14.110     10.902  -9999.000     59.389
1457.7500     253.255     25.554  -9999.000    106.821     20.962     16.316     12.798  -9999.000     59.537
1457.8750     254.314     25.848  -9999.000    101.446     19.799     16.701     14.498  -9999.000     59.669
1458.0000     259.744     26.589  -9999.000    100.526     18.208     15.392     12.953  -9999.000     59.784
1458.1250     263.341     27.675  -9999.000    104.432     16.471     13.655     11.304  -9999.000     59.890
1458.2500     261.698     28.803  -9999.000    103.383     15.096     12.311     10.015  -9999.000     59.990
1458.3750     260.728     30.145  -9999.000    102.921     14.280     11.268      9.092  -9999.000     60.087
1458.5000     263.993     31.770  -9999.000    105.768     13.853     10.466      8.069  -9999.000     60.182
1458.6250     269.379     32.826  -9999.000    110.473     13.523     10.182      7.713  -9999.000     60.272
1458.7500     274.289     31.806  -9999.000    117.211     13.077     10.324      7.799  -9999.000     60.357
1458.8750     282.968     31.082  -9999.000    119.291     12.484     10.097      7.935  -9999.000     60.431
1459.0000     299.487     31.957  -9999.000    114.790     11.782      9.159      7.188  -9999.000     60.493
1459.1250     318.611     33.562  -9999.000    104.825     11.047      8.041      6.461  -9999.000     60.542
1459.2500     322.279     32.696  -9999.000     98.890     10.372      7.508      6.480  -9999.000     60.580
1459.3750     305.316     32.532  -9999.000    105.023      9.781      7.705      7.416  -9999.000     60.605
1459.5000     280.589     33.974  -9999.000    109.373      9.304      7.805      8.252  -9999.000     60.610
1459.6250     269.646     36.011  -9999.000    106.110      9.047      7.380      8.150  -9999.000     60.593
1459.7500     285.627     37.084  -9999.000     99.057      9.272      6.650      7.322  -9999.000     60.546
1459.8750     309.050     37.764  -9999.000     95.156      9.998      6.623      6.647  -9999.000     60.465
1460.0000     319.656     37.903  -9999.000     94.407     11.083      8.387      7.040  -9999.000     60.344
1460.1250     309.625     37.110  -9999.000     97.860     12.263     12.679      8.842  -9999.000     60.192
1460.2500     286.428     34.699  -9999.000    100.831     13.313     18.924     11.546  -9999.000     60.017
1460.3750     265.256     31.933  -9999.000    102.990     14.292     23.929     14.275  -9999.000     59.825
1460.5000     251.081     29.285  -9999.000    106.821     15.419     24.759     17.003  -9999.000     59.623
1460.6250     243.292     28.229  -9999.000    111.679     16.927     21.399     18.109  -9999.000     59.417
1460.7500     239.958     28.692  -9999.000    112.904     18.664     16.382     16.416  -9999.000     59.209
1460.8750     237.973     29.158  -9999.000    107.131     19.673     12.889     13.045  -9999.000     59.001
1461.0000     235.973     28.626  -9999.000    102.569     19.061     11.308     11.208  -9999.000     58.793
1461.1250     236.078     28.297  -9999.000    103.734     16.791     10.541     10.225  -9999.000     58.585
1461.2500     249.141     28.777  -9999.000    103.900     13.880      9.420      8.854  -9999.000     58.377
1461.3750     282.325     30.306  -9999.000     99.801     11.560      7.583      6.952  -9999.000     58.168
1461.5000     333.019     33.036  -9999.000     94.814     10.151      5.808      5.501  -9999.000     57.960
1461.6250     385.795     36.663  -9999.000     87.497      9.509      4.692      4.639  -9999.000     57.752
1461.7500     414.057     36.910  -9999.000     82.325      9.325      4.418      4.284  -9999.000     57.543
1461.8750     407.659     34.990  -9999.000     83.102      9.141      5.040      4.914  -9999.000     57.335
1462.0000     368.898     31.418  -9999.000     85.487      8.798      6.261      6.765  -9999.000     57.127
1462.1250     310.698     29.031  -9999.000     85.098      8.393      7.707     12.289  -9999.000     56.920
1462.2500     254.383     28.502  -9999.000     83.749      8.272      8.769     23.114  -9999.000     56.714
1462.3750     218.094     29.727  -9999.000     85.732      8.781      8.929     35.377  -9999.000     56.512
1462.5000     208.477     32.052  -9999.000     88.935     10.317      8.799     31.695  -9999.000     56.320
1462.6250     221.162     34.303  -9999.000     93.081     13.068      9.580     21.523  -9999.000     56.143
1462.7500     242.783     33.821  -9999.000     98.539     16.634     12.654     14.952  -9999.000     55.988
1462.8750     257.343     29.883  -9999.000    103.822     19.866     18.871     15.949  -9999.000     55.865
1463.0000     259.642     26.528  -9999.000    104.658     22.049     25.580     24.064  -9999.000     55.787
1463.1250     252.628     24.646  -9999.000    103.221     23.051     29.810     34.057  -9999.000     55.756
1463.2500     243.124     23.376  -9999.000     99.408     23.299     30.226     39.178  -9999.000     55.774
1463.3750     235.889     22.864  -9999.000     94.315     23.730     27.983     38.905  -9999.000     55.842
1463.5000     231.425     22.652  -9999.000     92.558     24.871     26.097     36.113  -9999.000     55.964
1463.6250     229.097     22.504  -9999.000     92.188     26.858     25.953     35.678  -9999.000     56.129
1463.7500     228.192     22.530  -9999.000     87.206     29.393     27.707     37.445  -9999.000     56.329
1463.8750     227.694     22.684  -9999.000     82.330     31.429     30.148     38.296  -9999.000     56.557
1464.0000     227.531     22.796  -9999.000     81.124     31.908     31.548     34.609  -9999.000     56.809
1464.1250     228.355     22.835  -9999.000     83.786     30.335     31.132     29.866  -9999.000     57.075
1464.2500     231.226     22.718  -9999.000     86.707     27.243     28.697     25.855  -9999.000     57.352
1464.3750     235.915     22.813  -9999.000     88.514     24.147     24.323     21.785  -9999.000     57.640
1464.5000     242.058     23.114  -9999.000     87.243     21.767     19.456     18.659  -9999.000     57.942
1464.6250     249.190     23.315  -9999.000     89.300     20.256     15.577     15.380  -9999.000     58.257
1464.7500     256.275     23.751  -9999.000     96.709     19.544     13.762     12.910  -9999.000     58.588
1464.8750     261.573     24.384  -9999.000    101.289     19.304     14.817     11.757  -9999.000     58.930
1465.0000     263.565     24.615  -9999.000     99.815     19.416     17.850     12.613  -9999.000     59.274
1465.1250     261.582     23.937  -9999.000     96.621     19.847     21.554     13.983  -9999.000     59.603
1465.2500     255.614     23.549  -9999.000     97.892     20.625     24.210     16.265  -9999.000     59.898
1465.3750     247.657     23.306  -9999.000    103.383     21.719     24.520     19.734  -9999.000     60.142
1465.5000     239.298     23.155  -9999.000    103.623     23.230     23.438     23.111  -9999.000     60.312
1465.6250     231.948     23.075  -9999.000    100.702     25.023     22.064     24.604  -9999.000     60.415
1465.7500     226.433     23.046  -9999.000     94.250     26.194     21.088     23.207  -9999.000     60.455
1465.8750     222.274     23.164  -9999.000     85.196     25.874     20.439     21.681  -9999.000     60.437
1466.0000     220.279     23.718  -9999.000     82.954     23.917     19.198     21.070  -9999.000     60.359
1466.1250     223.088     24.900  -9999.000     90.834     20.967     16.622     18.424  -9999.000     60.234
1466.2500     235.015     26.258  -9999.000     98.594     17.965     12.947     13.461  -9999.000     60.066
1466.3750     254.812     27.293  -9999.000     99.588     15.494      9.573      9.076  -9999.000     59.863
1466.5000     280.612     28.227  -9999.000    102.024     13.694      7.490      7.179  -9999.000     59.631
1466.6250     310.736     30.152  -9999.000    105.597     12.520      6.647      6.415  -9999.000     59.390
1466.7500     340.605     32.442  -9999.000    106.840     11.844      6.687      6.197  -9999.000     59.150
1466.8750     358.848     31.620  -9999.000    106.613     11.307      7.551      6.325  -9999.000     58.917
1467.0000     354.314     28.393  -9999.000    107.829     10.761      8.974      7.508  -9999.000     58.689
1467.1250     326.263     26.303  -9999.000    112.691     10.229     10.549      9.834  -9999.000     58.456
1467.2500     290.526     26.404  -9999.000    116.398      9.923     11.639     12.798  -9999.000     58.209
1467.3750     268.440     27.061  -9999.000    117.207     10.076     11.615     14.640  -9999.000     57.941
1467.5000     264.964     27.994  -9999.000    117.452     10.949     11.044     13.900  -9999.000     57.649
1467.6250     271.892     29.142  -9999.000    113.107     12.666     11.066     12.312  -9999.000     57.347
1467.7500     275.546     28.642  -9999.000    106.637     15.058     12.846     13.284  -9999.000     57.051
1467.8750     270.515     26.221  -9999.000    100.300     17.462     16.678     19.737  -9999.000     56.775
1468.0000     259.118     24.222  -9999.000     96.293     19.440     20.547     30.855  -9999.000     56.542
1468.1250     246.006     23.221  -9999.000     93.672     20.857     22.878     38.705  -9999.000     56.354
1468.2500     234.800     22.934  -9999.000     92.512     21.902     23.578     43.020  -9999.000     56.213
1468.3750     225.864     22.795  -9999.000     90.927     23.067     23.996     54.634  -9999.000     56.118
1468.5000     219.321     22.728  -9999.000     84.590     24.721     25.088     88.386  -9999.000     56.071
1468.6250     216.120     22.690  -9999.000     72.596     27.158     26.523    128.565  -9999.000     56.061
1468.7500     217.796     22.701  -9999.000     61.157     30.523     27.796    136.166  -9999.000     56.089
1468.8750     222.344     22.772  -9999.000     58.939     33.822     29.329     97.553  -9999.000     56.155
1469.0000     226.710     22.884  -9999.000     64.947     35.710     32.452     51.396  -9999.000     56.271
1469.1250     227.561     22.889  -9999.000     71.011     35.308     37.741     28.638  -9999.000     56.434
1469.2500     222.057     22.802  -9999.000     73.026     32.750     43.456     27.152  -9999.000     56.643
1469.3750     212.592     22.763  -9999.000     68.122     29.504     44.994     36.806  -9999.000     56.896
1469.5000     203.685     22.778  -9999.000     60.233     26.264     40.982     43.027  -9999.000     57.183
1469.6250     201.388     22.841  -9999.000     56.198     23.445     33.230     37.900  -9999.000     57.482
1469.7500     212.395     23.312  -9999.000     58.754     21.628     24.988     25.969  -9999.000     57.769
1469.8750     232.707     24.428  -9999.000     72.971     20.785     19.224     14.953  -9999.000     58.025
1470.0000     253.320     25.525  -9999.000     92.799     20.486     16.630     10.358  -9999.000     58.219
1470.1250     263.768     25.169  -9999.000    106.040     20.125     16.837     10.062  -9999.000     58.349
1470.2500     258.572     23.909  -9999.000    108.615     19.312     18.248     12.463  -9999.000     58.413
1470.3750     248.394     23.412  -9999.000    108.268     18.180     18.614     15.846  -9999.000     58.409
1470.5000     242.962     23.535  -9999.000    107.515     16.942     17.537     15.922  -9999.000     58.330
1470.6250     245.350     23.331  -9999.000    107.760     15.872     15.928     14.750  -9999.000     58.187
1470.7500     250.975     23.584  -9999.000    105.453     15.305     14.696     13.792  -9999.000     57.982
1470.8750     254.032     24.549  -9999.000    104.187     15.197     14.042     13.774  -9999.000     57.715
1471.0000     254.501     26.304  -9999.000    105.287     15.390     13.666     13.205  -9999.000     57.381
1471.1250     254.909     27.944  -9999.000    110.034     15.791     13.618     12.245  -9999.000     56.995
1471.2500     256.521     27.756  -9999.000    110.889     16.407     14.114     12.018  -9999.000     56.564
1471.3750     256.895     26.498  -9999.000    112.261     17.047     15.423     12.756  -9999.000     56.096
1471.5000     253.427     24.713  -9999.000    111.767     17.512     17.163     15.646  -9999.000     55.594
1471.6250     245.687     23.397  -9999.000    111.466     17.768     18.756     19.874  -9999.000     55.069
1471.7500     236.181     22.844  -9999.000    109.317     17.986     19.699     23.597  -9999.000     54.525
1471.8750     228.712     22.767  -9999.000    103.105     18.296     19.920     25.598  -9999.000     53.965
1472.0000     224.748     22.756  -9999.000     94.906     18.655     19.927     26.111  -9999.000     53.391
1472.1250     223.908     22.798  -9999.000     86.832     18.990     19.804     25.120  -9999.000     52.807
1472.2500     225.288     22.840  -9999.000     81.974     19.222     19.357     22.115  -9999.000     52.217
1472.3750     227.944     22.872  -9999.000     80.953     19.315     18.463     18.443  -9999.000     51.630
1472.5000     231.789     22.899  -9999.000     81.974     19.230     17.452     15.746  -9999.000     51.056
1472.6250     236.462     22.934  -9999.000     82.552     18.947     16.585     14.219  -9999.000     50.504
1472.7500     240.985     22.944  -9999.000     82.067     18.446     15.979     13.525  -9999.000     49.980
1472.8750     244.427     22.902  -9999.000     79.825     17.816     15.708     13.228  -9999.000     49.486
1473.0000     246.349     22.774  -9999.000     76.326     17.147     15.702     13.299  -9999.000     49.022
1473.1250     246.727     22.632  -9999.000     70.387     16.519     15.846     13.860  -9999.000     48.577
1473.2500     245.901     22.607  -9999.000     67.129     16.006     15.948     14.996  -9999.000     48.147
1473.3750     244.922     22.648  -9999.000     73.608     15.645     15.823     16.343  -9999.000     47.724
1473.5000     244.427     22.698  -9999.000     83.703     15.488     15.551     17.230  -9999.000     47.306
1473.6250     244.615     22.715  -9999.000     88.334     15.548     15.325     17.014  -9999.000     46.890
1473.7500     245.332     22.650  -9999.000     85.450     15.785     15.339     15.917  -9999.000     46.477
1473.8750     245.951     22.516  -9999.000     77.181     16.052     15.726     14.845  -9999.000     46.069
1474.0000     245.565     22.400  -9999.000     70.327     16.225     16.366     14.824  -9999.000     45.675
1474.1250     243.043     22.392  -9999.000     68.631     16.218     17.149     16.110  -9999.000     45.304
1474.2500     237.546     22.432  -9999.000     66.648     16.027     17.898     19.145  -9999.000     44.966
1474.3750     231.058     22.440  -9999.000     60.399     15.805     18.237     23.798  -9999.000     44.672
1474.5000     226.314     22.422  -9999.000     55.666     15.657     17.973     26.980  -9999.000     44.445
1474.6250     225.650     22.402  -9999.000     54.525     15.621     17.217     25.125  -9999.000     44.281
1474.7500     229.924     22.359  -9999.000     58.384     15.674     16.351     19.527  -9999.000     44.182
1474.8750     235.990     22.372  -9999.000     64.129     15.728     15.819     14.488  -9999.000     44.149
1475.0000     241.153     22.406  -9999.000     68.339     15.712     15.620     12.835  -9999.000     44.193
1475.1250     243.979     22.427  -9999.000     68.168     15.596     15.531     13.074  -9999.000     44.302
1475.2500     244.387     22.479  -9999.000     67.591     15.427     15.305     13.739  -9999.000     44.477
1475.3750     243.395     22.589  -9999.000     75.591     15.315     14.837     14.388  -9999.000     44.717
1475.5000     240.926     22.691  -9999.000     98.345     15.339     14.358     15.515  -9999.000     45.030
1475.6250     236.877     22.704  -9999.000    137.502     15.551     14.148     17.457  -9999.000     45.399
1475.7500     232.317     22.727  -9999.000    182.602     16.027     14.450     19.321  -9999.000     45.812
1475.8750     229.238     22.771  -9999.000    190.834     16.764     15.462     19.491  -9999.000     46.261
1476.0000     228.296     22.711  -9999.000    156.701     17.754     16.955     18.044  -9999.000     46.737
1476.1250     228.456     22.465  -9999.000    107.940     18.905     18.643     17.839  -9999.000     47.226
1476.2500     227.499     22.319  -9999.000     71.436     19.986     20.189     19.879  -9999.000     47.720
1476.3750     224.442     22.265  -9999.000     55.800     20.769     21.260     23.179  -9999.000     48.216
1476.5000     219.628     22.280  -9999.000     48.817     21.124     21.797     27.339  -9999.000     48.709
1476.6250     214.267     22.334  -9999.000     46.048     21.012     21.696     31.944  -9999.000     49.201
1476.7500     210.804     22.480  -9999.000     49.251     20.430     20.845     34.073  -9999.000     49.693
1476.8750     211.637     22.721  -9999.000     61.610     19.580     19.208     28.884  -9999.000     50.189
1477.0000     218.405     23.064  -9999.000     81.623     18.634     17.235     20.316  -9999.000     50.703
1477.1250     230.523     23.642  -9999.000    106.073     17.750     15.322     14.203  -9999.000     51.239
1477.2500     244.218     24.644  -9999.000    126.141     17.007     13.836     11.508  -9999.000     51.804
1477.3750     254.304     25.853  -9999.000    136.397     16.320     13.135     10.749  -9999.000     52.395
1477.5000     258.595     26.902  -9999.000    140.589     15.642     13.082     10.852  -9999.000     53.005
1477.6250     257.891     27.262  -9999.000    137.529     15.025     13.418     11.268  -9999.000     53.620
1477.7500     254.659     26.878  -9999.000    131.909     14.621     13.864     11.719  -9999.000     54.227
1477.8750     251.313     26.685  -9999.000    131.881     14.466     14.367     12.157  -9999.000     54.823
1478.0000     248.097     26.906  -9999.000    138.435     14.576     15.075     13.191  -9999.000     55.404
1478.1250     244.624     26.395  -9999.000    136.004     14.978     16.035     15.442  -9999.000     55.972
1478.2500     240.692     24.775  -9999.000    121.593     15.730     17.031     18.471  -9999.000     56.524
1478.3750     236.584     23.494  -9999.000    113.754     16.683     17.775     20.619  -9999.000     57.051
1478.5000     232.565     22.978  -9999.000    115.631     17.688     18.429     20.749  -9999.000     57.530
1478.6250     229.134     22.804  -9999.000    117.535     18.622     19.127     20.850  -9999.000     57.956
1478.7500     227.358     22.639  -9999.000    115.067     19.335     19.593     21.138  -9999.000     58.327
1478.8750     227.474     22.569  -9999.000    109.622     19.750     19.054     20.792  -9999.000     58.651
1479.0000     229.763     22.686  -9999.000    108.032     19.891     17.445     18.608  -9999.000     58.936
1479.1250     235.181     23.281  -9999.000    112.627     19.890     15.244     15.449  -9999.000     59.205
1479.2500     245.027     24.775  -9999.000    121.833     19.770     13.201     12.370  -9999.000     59.467
1479.3750     255.801     26.418  -9999.000    129.034     19.388     12.098     10.645  -9999.000     59.722
1479.5000     262.146     27.515  -9999.000    130.772     18.624     11.873     10.426  -9999.000     59.966
1479.6250     260.584     28.070  -9999.000    126.936     17.466     12.061     10.817  -9999.000     60.192
1479.7500     253.139     28.295  -9999.000    121.149     15.921     12.069     10.488  -9999.000     60.395
1479.8750     247.972     28.475  -9999.000    117.429     14.256     11.468      9.565  -9999.000     60.576
1480.0000     249.713     28.756  -9999.000    113.847     12.824     10.472      8.680  -9999.000     60.735
1480.1250     257.706     29.345  -9999.000    113.149     11.921      9.397      7.881  -9999.000     60.878
1480.2500     265.580     30.753  -9999.000    113.311     11.655      8.527      7.071  -9999.000     61.012
1480.3750     267.957     32.896  -9999.000    111.771     11.741      8.119      6.339  -9999.000     61.136
1480.5000     266.518     33.638  -9999.000    109.132     11.967      8.204      5.920  -9999.000     61.249
1480.6250     266.988     31.240  -9999.000    103.803     12.097      8.956      5.946  -9999.000     61.347
1480.7500     271.610     29.321  -9999.000     98.058     11.883     10.599      6.693  -9999.000     61.429
1480.8750     272.719     29.697  -9999.000     97.915     11.426     12.845      8.611  -9999.000     61.491
1481.0000     264.648     30.640  -9999.000    100.563     10.978     14.204     12.048  -9999.000     61.531
1481.1250     251.885     31.745  -9999.000     98.858     10.789     13.615     15.046  -9999.000     61.553
1481.2500     251.751     33.103  -9999.000     94.527     11.164     11.400     15.303  -9999.000     61.560
1481.3750     270.874     33.941  -9999.000     93.432     12.204      9.584     12.610  -9999.000     61.552
1481.5000     298.046     33.104  -9999.000     97.439     13.825     10.742      9.737  -9999.000     61.525
1481.6250     311.407     29.893  -9999.000    102.999     15.580     14.502      9.353  -9999.000     61.479
1481.7500     293.120     26.351  -9999.000    109.040     16.822     18.638     13.869  -9999.000     61.409
1481.8750     259.949     24.103  -9999.000    117.174     17.477     20.632     23.445  -9999.000     61.312
1482.0000     233.978     23.615  -9999.000    122.869     17.758     20.739     30.399  -9999.000     61.179
1482.1250     227.896     24.472  -9999.000    123.599     17.926     19.918     27.025  -9999.000     61.014
1482.2500     237.274     25.235  -9999.000    121.907     18.127     18.207     19.211  -9999.000     60.813
1482.3750     245.356     24.958  -9999.000    122.545     18.252     16.183     13.984  -9999.000     60.576
1482.5000     249.447     24.743  -9999.000    126.788     18.112     14.239     12.434  -9999.000     60.298
1482.6250     258.817     25.296  -9999.000    129.894     17.721     12.307     11.433  -9999.000     59.989
1482.7500     283.330     26.304  -9999.000    131.632     17.457     10.166      9.594  -9999.000     59.653
1482.8750     309.772     27.297  -9999.000    129.649     17.562      8.531      7.578  -9999.000     59.295
1483.0000     320.054     28.402  -9999.000    124.329     17.880      7.922      6.359  -9999.000     58.920
1483.1250     307.841     29.796  -9999.000    117.415     18.051      8.045      6.039  -9999.000     58.536
1483.2500     284.091     30.421  -9999.000    115.991     17.568      8.476      6.310  -9999.000     58.145
1483.3750     263.757     29.438  -9999.000    116.939     16.223      9.110      6.779  -9999.000     57.749
1483.5000     246.536     27.108  -9999.000    114.873     14.039      9.814      7.077  -9999.000     57.347
1483.6250     228.753     26.099  -9999.000    105.597     11.496     10.089      7.483  -9999.000     56.936
1483.7500     220.364     26.856  -9999.000     94.268      9.501      9.345      7.714  -9999.000     56.515
1483.8750     238.982     28.175  -9999.000     86.453      8.471      7.491      6.908  -9999.000     56.081
1484.0000     289.273     30.669  -9999.000     81.614      8.322      5.544      5.756  -9999.000     55.631
1484.1250     350.118     34.784  -9999.000     79.714      8.703      4.223      5.376  -9999.000     55.169
1484.2500     377.174     39.053  -9999.000     78.961      9.147      3.732      6.068  -9999.000     54.696
1484.3750     359.038     39.110  -9999.000     83.698      9.260      4.051      7.358  -9999.000     54.210
1484.5000     314.396     36.500  -9999.000     87.511      8.960      4.846      8.922  -9999.000     53.708
1484.6250     270.871     33.443  -9999.000     89.425      8.472      5.897     10.816  -9999.000     53.187
1484.7500     246.247     30.908  -9999.000     93.473      8.316      6.944     12.988  -9999.000     52.649
1484.8750     237.520     29.449  -9999.000     98.428      8.769      7.751     14.481  -9999.000     52.096
1485.0000     241.629     29.514  -9999.000    101.220      9.823      8.640     13.184  -9999.000     51.539
1485.1250     253.263     30.024  -9999.000    104.136     11.302     10.500     11.215  -9999.000     50.992
1485.2500     260.261     28.556  -9999.000    106.489     12.953     14.356     11.847  -9999.000     50.468
1485.3750     255.382     25.035  -9999.000    104.825     14.279     19.793     15.572  -9999.000     49.978
1485.5000     243.020     22.900  -9999.000     96.496     14.828     23.540     19.262  -9999.000     49.534
1485.6250     233.437     22.393  -9999.000     90.012     14.539     23.377     19.826  -9999.000     49.334
1485.7500     234.182     22.472  -9999.000     93.104     13.912     19.853     17.479  -9999.000     49.134
1485.8750     240.758     22.484  -9999.000     99.694     13.525     15.865     14.502  -9999.000     48.775
1486.0000     248.269     22.446  -9999.000    102.431     13.357     13.427     12.357  -9999.000     48.458
1486.1250     254.207     22.407  -9999.000     99.232     13.145     12.464     10.946  -9999.000     48.184
1486.2500     257.798     22.243  -9999.000     85.505     12.679     12.331     10.217  -9999.000     47.944
1486.3750     259.464     22.152  -9999.000     68.645     12.025     12.471      9.944  -9999.000     47.733
1486.5000     259.634     22.132  -9999.000     64.207     11.283     12.474      9.776  -9999.000     47.543
1486.6250     259.304     22.169  -9999.000     68.783     10.553     12.166      9.533  -9999.000     47.367
1486.7500     259.577     22.167  -9999.000     72.915      9.933     11.547      9.439  -9999.000     47.189
1486.8750     260.382     22.171  -9999.000     74.487      9.444     10.802      9.560  -9999.000     47.000
1487.0000     261.080     22.194  -9999.000     76.927      9.074     10.209      9.802  -9999.000     46.788
1487.1250     261.130     22.251  -9999.000     75.457      8.789      9.885      9.769  -9999.000     46.541
1487.2500     260.305     22.345  -9999.000     68.053      8.558      9.810      9.405  -9999.000     46.262
1487.3750     259.082     22.433  -9999.000     64.286      8.360      9.865      8.986  -9999.000     45.952
1487.5000     258.051     22.428  -9999.000     64.069      8.202      9.864      8.958  -9999.000     45.618
1487.6250     257.788     22.388  -9999.000     63.158      8.089      9.733      9.070  -9999.000     45.267
1487.7500     258.527     22.318  -9999.000     56.683      8.018      9.501      9.099  -9999.000     44.910
1487.8750     259.527     22.376  -9999.000     49.025      7.969      9.270      9.100  -9999.000     44.550
1488.0000     260.176     22.410  -9999.000     45.701      7.937      9.128      9.190  -9999.000     44.191
1488.1250     260.298     22.418  -9999.000     46.621      7.923      9.096      9.393  -9999.000     43.833
1488.2500     260.213     22.374  -9999.000     49.196      7.921      9.142      9.771  -9999.000     43.477
1488.3750     260.351     22.281  -9999.000     54.585      7.919      9.190     10.273  -9999.000     43.125
1488.5000     260.739     22.188  -9999.000     59.077      7.909      9.190     10.623  -9999.000     42.778
1488.6250     261.083     22.153  -9999.000     63.764      7.892      9.145     10.651  -9999.000     42.439
1488.7500     260.800     22.157  -9999.000     67.979      7.872      9.079     10.596  -9999.000     42.109
1488.8750     259.717     22.159  -9999.000     70.604      7.857      9.000     10.434  -9999.000     41.785
