FORWARD_TEXT_FORMAT_1.0
STDEP =   208.0410
ENDEP =  2542.0400
RLEV  =     0.1250
CURVENAME =  AC, CAL, GR, R4_0, RILD, RILM, RLL8, RT
END
#DEPTH            AC        CAL         GR       R4_0       RILD       RILM       RLL8         RT
1562.5410     239.081     20.089    101.988     29.789     22.860     20.386     13.834  -9999.000
1562.6660     239.889     20.211    102.955     29.238     23.026     20.645     13.107  -9999.000
1562.7910     241.549     20.331    104.125     28.498     21.598     20.890     12.800  -9999.000
1562.9160     243.279     20.225     99.056     27.716     19.271     20.665     12.736  -9999.000
1563.0410     242.865     20.103     84.034     27.013     17.427     19.383     12.738  -9999.000
1563.1660     241.206     20.091     68.886     26.406     16.211     17.703     12.674  -9999.000
1563.2910     240.856     20.106     54.595     25.847     15.334     16.373     12.409  -9999.000
1563.4160     242.852     20.126     44.423     25.280     14.670     15.579     11.812  -9999.000
1563.5410     244.879     20.095     38.534     24.697     14.113     15.130     11.311  -9999.000
1563.6660     244.480     20.089     36.513     24.110     13.592     14.781     11.176  -9999.000
1563.7910     242.296     20.145     35.885     23.515     13.140     14.276     11.562  -9999.000
1563.9160     240.638     20.214     35.411     22.877     12.770     13.582     12.075  -9999.000
1564.0410     241.311     20.239     36.644     22.162     12.449     12.866     12.052  -9999.000
1564.1660     243.262     20.245     37.867     21.337     12.147     12.314     11.434  -9999.000
1564.2910     245.303     20.281     39.264     20.382     11.855     11.968     10.663  -9999.000
1564.4160     246.859     20.347     37.693     19.266     11.550     11.790     10.051  -9999.000
1564.5410     247.716     20.413     33.341     18.046     11.226     11.637      9.778  -9999.000
1564.6660     247.961     20.545     30.837     16.803     10.923     11.399      9.619  -9999.000
1564.7910     247.732     20.662     31.611     15.642     10.667     11.109      9.525  -9999.000
1564.9160     247.336     20.715     33.535     14.670     10.442     10.837      9.552  -9999.000
1565.0410     247.171     20.714     33.056     13.879     10.239     10.490      9.673  -9999.000
1565.1660     247.437     20.749     31.214     13.247     10.039     10.143      9.726  -9999.000
1565.2910     248.139     20.844     28.951     12.738      9.845      9.903      9.555  -9999.000
1565.4160     249.116     20.947     27.598     12.345      9.647      9.787      9.171  -9999.000
1565.5410     250.251     20.880     28.681     12.062      9.449      9.714      8.798  -9999.000
1565.6660     251.463     20.786     33.236     11.913      9.251      9.603      8.606  -9999.000
1565.7910     252.443     20.748     38.109     11.886      9.056      9.449      8.538  -9999.000
1565.9160     252.637     20.751     39.704     11.928      8.884      9.267      8.510  -9999.000
1566.0410     251.903     20.800     37.968     11.972      8.745      9.094      8.507  -9999.000
1566.1660     251.546     20.810     35.285     12.011      8.631      8.967      8.477  -9999.000
1566.2910     252.633     20.720     32.733     12.063      8.554      8.905      8.430  -9999.000
1566.4160     254.917     20.577     32.994     12.139      8.510      8.887      8.383  -9999.000
1566.5410     256.632     20.449     36.093     12.202      8.493      8.945      8.342  -9999.000
1566.6660     256.780     20.320     40.266     12.205      8.496      9.045      8.271  -9999.000
1566.7910     255.784     20.180     43.756     12.139      8.514      9.164      8.172  -9999.000
1566.9160     254.344     20.094     44.888     12.062      8.555      9.326      8.134  -9999.000
1567.0410     252.405     20.056     45.352     12.052      8.645      9.531      8.422  -9999.000
1567.1660     249.920     20.067     44.694     12.130      8.771      9.718      9.143  -9999.000
1567.2910     247.612     20.110     41.309     12.263      8.882      9.872     10.061  -9999.000
1567.4160     246.652     20.160     38.293     12.380      8.938      9.948     10.847  -9999.000
1567.5410     247.856     20.202     37.534     12.411      8.945      9.949     10.905  -9999.000
1567.6660     250.150     20.218     37.519     12.303      8.932      9.935     10.243  -9999.000
1567.7910     252.524     20.241     37.504     12.041      8.911      9.907      9.318  -9999.000
1567.9160     254.419     20.268     35.353     11.664      8.871      9.818      8.555  -9999.000
1568.0410     255.723     20.315     33.893     11.290      8.786      9.634      8.176  -9999.000
1568.1660     256.658     20.339     35.005     10.990      8.666      9.411      8.022  -9999.000
1568.2910     257.139     20.373     35.653     10.769      8.531      9.216      7.974  -9999.000
1568.4160     256.869     20.396     36.572     10.539      8.399      9.087      7.964  -9999.000
1568.5410     255.591     20.420     37.543     10.209      8.293      9.042      7.997  -9999.000
1568.6660     253.923     20.347     38.835      9.782      8.221      9.060      8.051  -9999.000
1568.7910     252.474     20.212     41.982      9.347      8.169      9.109      8.141  -9999.000
1568.9160     251.647     20.119     44.656      9.031      8.122      9.145      8.284  -9999.000
1569.0410     251.814     20.090     44.704      8.846      8.083      9.107      8.481  -9999.000
1569.1660     252.698     20.091     44.114      8.750      8.064      9.013      8.617  -9999.000
1569.2910     253.631     20.075     46.382      8.682      8.068      8.901      8.637  -9999.000
1569.4160     253.963     20.073     49.800      8.583      8.091      8.834      8.528  -9999.000
1569.5410     253.879     20.031     51.647      8.435      8.131      8.859      8.377  -9999.000
1569.6660     254.206     20.036     51.018      8.249      8.177      8.963      8.231  -9999.000
1569.7910     254.957     20.054     49.635      8.057      8.216      9.097      8.142  -9999.000
1569.9160     255.540     20.080     48.330      7.907      8.235      9.222      8.145  -9999.000
1570.0410     255.548     20.096     49.926      7.816      8.234      9.282      8.271  -9999.000
1570.1660     255.377     20.075     51.483      7.778      8.231      9.267      8.418  -9999.000
1570.2910     255.230     20.022     53.155      7.768      8.234      9.208      8.533  -9999.000
1570.4160     255.056     19.994     52.623      7.763      8.248      9.151      8.641  -9999.000
1570.5410     255.008     20.001     51.241      7.767      8.284      9.139      8.747  -9999.000
1570.6660     255.441     20.011     50.574      7.789      8.342      9.183      8.781  -9999.000
1570.7910     256.326     20.054     52.039      7.818      8.401      9.285      8.720  -9999.000
1570.9160     257.080     20.074     54.519      7.839      8.439      9.403      8.665  -9999.000
1571.0410     256.760     20.102     52.961      7.860      8.448      9.438      8.657  -9999.000
1571.1660     255.438     20.106     49.278      7.899      8.438      9.387      8.674  -9999.000
1571.2910     253.913     20.082     48.698      7.960      8.406      9.294      8.626  -9999.000
1571.4160     253.221     20.035     49.084      8.021      8.363      9.198      8.543  -9999.000
1571.5410     253.906     19.938     49.786      8.050      8.332      9.121      8.507  -9999.000
1571.6660     254.953     19.898     50.825      8.028      8.306      9.047      8.520  -9999.000
1571.7910     255.491     19.952     51.531      7.945      8.269      8.972      8.543  -9999.000
1571.9160     255.449     19.996     50.225      7.804      8.228      8.907      8.522  -9999.000
1572.0410     255.594     20.021     45.612      7.630      8.202      8.865      8.387  -9999.000
1572.1660     256.246     20.007     41.851      7.440      8.196      8.858      8.200  -9999.000
1572.2910     256.911     20.004     40.585      7.259      8.205      8.867      8.004  -9999.000
1572.4160     257.111     20.012     44.270      7.120      8.222      8.886      7.817  -9999.000
1572.5410     256.972     20.000     51.396      7.030      8.200      8.909      7.713  -9999.000
1572.6660     256.896     19.975     58.329      6.988      8.074      8.893      7.775  -9999.000
1572.7910     256.836     19.946     62.027      6.983      7.842      8.753      7.981  -9999.000
1572.9160     256.578     19.971     61.404      7.005      7.537      8.407      8.197  -9999.000
1573.0410     255.668     20.031     62.971      7.035      7.198      7.805      8.189  -9999.000
1573.1660     253.642     20.121     68.995      7.058      6.906      7.065      7.845  -9999.000
1573.2910     250.440     20.162     75.832      7.053      6.726      6.334      7.000  -9999.000
1573.4160     247.080     20.092     80.395      6.984      6.666      5.829      5.690  -9999.000
1573.5410     245.281     20.070     81.217      6.844      6.704      5.853      4.716  -9999.000
1573.6660     244.775     20.075     75.965      6.651      6.769      6.286      4.840  -9999.000
1573.7910     244.304     20.096     65.609      6.453      6.784      6.844      6.219  -9999.000
1573.9160     243.566     20.140     57.767      6.329      6.718      7.185      8.299  -9999.000
1574.0410     245.392     20.182     53.165      6.313      6.630      7.230      9.373  -9999.000
1574.1660     251.290     20.215     51.870      6.400      6.687      7.196      9.514  -9999.000
1574.2910     257.808     20.234     55.680      6.562      7.047      7.169      9.162  -9999.000
1574.4160     258.058     20.249     64.519      6.774      7.700      7.120      8.597  -9999.000
1574.5410     248.586     20.310     73.125      7.024      8.465      7.151      7.763  -9999.000
1574.6660     239.681     20.343     80.203      7.320      9.171      7.468      7.024  -9999.000
1574.7910     239.205     20.288     84.714      7.675      9.816      8.117      7.170  -9999.000
1574.9160     244.288     20.389     91.323      8.096     10.405      9.004      8.342  -9999.000
1575.0410     243.308     20.633     97.975      8.548     10.695      9.835      9.990  -9999.000
1575.1660     238.210     20.923     99.764      8.982     10.612     10.031     11.575  -9999.000
1575.2910     243.184     21.558    100.655      9.319     10.515      9.207     12.822  -9999.000
1575.4160     266.576     23.888    107.472      9.434     10.916      7.912     12.495  -9999.000
1575.5410     298.002     27.559    115.550      9.302     11.973      7.427      9.948  -9999.000
1575.6660     320.307     29.388    117.353      8.950     13.351      7.991      8.056  -9999.000
1575.7910     332.585     30.228    114.065      8.479     15.229      9.103      7.492  -9999.000
1575.9160     339.206     31.101    108.090      8.066     17.587     10.494      7.442  -9999.000
1576.0410     331.638     29.473    105.663      7.855     18.972     13.361      7.085  -9999.000
1576.1660     300.801     25.863    109.541      7.909     18.435     17.254      7.041  -9999.000
1576.2910     251.652     23.919    112.722      8.201     16.520     18.926      8.141  -9999.000
1576.4160     208.591     24.530    111.494      8.601     14.067     15.219     10.410  -9999.000
1576.5410     214.199     27.210    111.300      8.884     11.671      9.613     11.921  -9999.000
1576.6660     275.479     31.499    109.269      8.884     10.182      5.895     10.746  -9999.000
1576.7910     369.725     36.885    103.002      8.530     10.045      4.408      7.871  -9999.000
1576.9160     452.202     41.097     93.005      7.861     11.190      4.267      5.466  -9999.000
1577.0410     473.175     40.234     89.954      7.139     13.092      5.236      4.691  -9999.000
1577.1660     440.051     36.332     91.970      6.578     14.323      6.948      4.941  -9999.000
1577.2910     382.722     32.735     92.724      6.316     13.745      8.634      5.866  -9999.000
1577.4160     335.195     30.583     92.289      6.414     11.777      9.028      7.239  -9999.000
1577.5410     319.736     31.132     93.276      6.724     10.193      7.993      8.411  -9999.000
1577.6660     328.207     33.044     97.164      7.136      9.811      7.079      8.739  -9999.000
1577.7910     353.569     35.169    101.573      7.557     10.300      6.824      8.365  -9999.000
1577.9160     389.549     36.162    103.041      7.903     11.308      6.876      7.864  -9999.000
1578.0410     418.745     36.866     96.021      8.163     13.070      6.866      7.401  -9999.000
1578.1660     419.860     36.797     92.328      8.371     14.895      7.171      6.807  -9999.000
1578.2910     391.770     34.716     94.437      8.590     15.292      8.047      6.398  -9999.000
1578.4160     360.483     30.606     98.768      8.899     13.760      8.845      6.654  -9999.000
1578.5410     359.622     28.525     98.337      9.310     12.302      8.162      7.472  -9999.000
1578.6660     376.040     29.234     93.024      9.824     11.990      7.363      7.641  -9999.000
1578.7910     380.312     31.100     90.627     10.470     12.398      8.397      6.964  -9999.000
1578.9160     359.455     31.405     93.856     11.403     13.535     13.040      6.401  -9999.000
1579.0410     326.855     29.249     98.889     12.705     15.970     21.760      7.336  -9999.000
1579.1660     298.523     26.113    101.727     14.404     18.473     29.696      9.599  -9999.000
1579.2910     271.862     23.850    102.795     16.424     19.632     32.116     12.444  -9999.000
1579.4160     243.717     22.465    100.817     18.621     20.458     29.159     15.298  -9999.000
1579.5410     223.367     21.292     92.434     20.781     24.613     25.763     18.405  -9999.000
1579.6660     217.499     20.577     85.414     22.753     31.396     24.997     21.148  -9999.000
1579.7910     221.769     20.324     85.487     24.418     37.437     26.184     22.373  -9999.000
1579.9160     227.485     20.296     88.847     25.645     42.059     27.840     22.014  -9999.000
1580.0410     230.538     20.351     91.130     26.510     46.180     28.942     21.575  -9999.000
1580.1660     232.932     20.472     92.806     27.092     47.144     29.625     21.096  -9999.000
1580.2910     235.096     20.583     94.428     27.509     42.116     30.071     19.763  -9999.000
1580.4160     235.898     20.613     96.228     27.851     34.676     29.649     18.173  -9999.000
1580.5410     234.735     20.524     98.310     28.146     29.779     28.002     17.420  -9999.000
1580.6660     233.119     20.447    100.027     28.350     27.335     25.976     17.763  -9999.000
1580.7910     232.170     20.423    103.806     28.406     26.033     24.115     18.394  -9999.000
1580.9160     232.131     20.440    105.034     28.236     25.108     22.523     18.818  -9999.000
1581.0410     232.597     20.446    105.165     27.888     24.243     21.378     18.639  -9999.000
1581.1660     233.268     20.436    104.048     27.450     23.527     20.390     18.374  -9999.000
1581.2910     234.659     20.467    102.598     27.047     22.924     19.190     18.070  -9999.000
1581.4160     237.385     20.545    103.333     26.830     22.310     17.853     17.664  -9999.000
1581.5410     241.263     20.608    108.303     26.817     21.700     16.957     17.152  -9999.000
1581.6660     244.662     20.562    112.403     26.965     21.246     16.606     16.566  -9999.000
1581.7910     246.497     20.492    111.121     27.192     21.162     16.474     16.114  -9999.000
1581.9160     246.735     20.416    106.465     27.425     21.571     16.410     15.882  -9999.000
1582.0410     245.532     20.363    104.106     27.672     22.510     16.931     15.862  -9999.000
1582.1660     242.099     20.364    101.640     28.016     23.689     18.619     16.193  -9999.000
1582.2910     234.805     20.341     99.029     28.560     24.832     21.440     17.745  -9999.000
1582.4160     223.902     20.182     94.049     29.425     25.835     24.528     22.022  -9999.000
1582.5410     214.248     20.056     88.557     30.525     26.372     25.760     30.628  -9999.000
1582.6660     212.032     20.018     87.880     31.713     26.452     24.505     39.902  -9999.000
1582.7910     219.652     20.113     92.484     32.805     26.204     21.636     43.027  -9999.000
1582.9160     234.385     20.378     99.852     33.624     25.594     18.755     36.726  -9999.000
1583.0410     249.189     20.763    103.473     34.175     24.968     17.099     27.557  -9999.000
1583.1660     258.604     21.191    107.095     34.501     24.290     16.510     20.437  -9999.000
1583.2910     262.231     21.501    112.732     34.662     23.553     16.275     16.439  -9999.000
1583.4160     261.925     21.988    121.049     34.715     22.746     16.318     14.572  -9999.000
1583.5410     258.992     22.072    130.486     34.765     21.909     16.527     14.080  -9999.000
1583.6660     255.540     21.627    133.830     34.908     21.033     16.936     14.317  -9999.000
1583.7910     253.558     21.177    128.328     35.231     20.289     16.983     15.305  -9999.000
1583.9160     252.908     21.004    121.434     35.786     19.949     16.610     16.746  -9999.000
1584.0410     249.758     21.042    120.603     36.469     20.341     16.527     17.624  -9999.000
1584.1660     243.413     21.074    122.073     37.173     21.196     17.042     17.928  -9999.000
1584.2910     237.480     21.137    123.368     37.795     21.965     17.984     17.984  -9999.000
1584.4160     235.178     21.191    120.583     38.242     22.082     18.867     18.068  -9999.000
1584.5410     235.796     21.242    116.464     38.520     21.411     19.074     18.307  -9999.000
1584.6660     235.065     21.203    113.834     38.616     20.532     18.473     18.560  -9999.000
1584.7910     232.173     21.233    111.798     38.481     19.416     17.020     18.809  -9999.000
1584.9160     231.861     21.445    111.939     37.959     18.172     14.728     18.939  -9999.000
1585.0410     242.296     22.267    115.990     37.042     17.739     12.375     17.866  -9999.000
1585.1660     257.178     23.829    116.580     35.792     18.374     11.711     15.230  -9999.000
1585.2910     262.297     25.173    115.284     34.408     19.416     14.797     11.989  -9999.000
1585.4160     249.975     24.071    112.363     33.279     20.115     22.706     10.959  -9999.000
1585.5410     229.620     22.099    103.108     32.702     20.350     32.494     14.401  -9999.000
1585.6660     217.548     21.076     86.631     32.809     20.233     34.005     20.455  -9999.000
1585.7910     216.451     20.867     71.866     33.535     19.603     29.042     25.684  -9999.000
1585.9160     221.515     20.871     64.189     34.655     18.898     23.480     27.109  -9999.000
1586.0410     222.932     20.910     63.488     35.766     19.246     20.577     25.602  -9999.000
1586.1660     230.291     20.907     65.929     36.627     20.297     19.327     22.514  -9999.000
1586.2910     237.989     20.856     65.252     37.103     21.137     18.931     19.462  -9999.000
1586.4160     244.260     20.830     58.985     37.119     21.345     18.874     17.250  -9999.000
1586.5410     247.027     20.849     52.507     36.829     21.027     18.762     16.601  -9999.000
1586.6660     247.814     20.914     49.355     36.331     20.326     18.428     16.289  -9999.000
1586.7910     248.159     21.040     49.800     35.713     19.232     17.965     15.644  -9999.000
1586.9160     247.687     21.110     53.803     35.043     18.154     17.527     14.880  -9999.000
1587.0410     244.649     21.041     55.814     34.383     17.460     17.363     14.543  -9999.000
1587.1660     240.327     20.913     53.513     33.759     17.062     17.483     14.878  -9999.000
1587.2910     236.855     20.852     49.007     33.184     16.793     17.854     15.669  -9999.000
1587.4160     235.306     20.845     45.584     32.661     16.570     18.146     16.934  -9999.000
1587.5410     236.308     20.901     47.789     32.174     16.312     17.945     18.076  -9999.000
1587.6660     240.005     21.028     53.146     31.725     16.061     17.367     18.118  -9999.000
1587.7910     245.732     21.221     57.227     31.318     15.840     16.742     16.669  -9999.000
1587.9160     250.775     21.484     58.464     30.946     15.584     16.305     14.726  -9999.000
1588.0410     251.693     21.442     55.877     30.572     15.195     15.797     13.868  -9999.000
1588.1660     249.786     21.310     50.621     30.155     14.727     15.160     13.816  -9999.000
1588.2910     247.947     21.243     45.743     29.649     14.250     14.506     13.741  -9999.000
1588.4160     247.986     21.294     43.553     28.969     13.823     14.029     13.099  -9999.000
1588.5410     249.252     21.348     41.493     28.090     13.465     13.750     12.337  -9999.000
1588.6660     249.868     21.407     38.312     26.998     13.185     13.575     11.912  -9999.000
1588.7910     249.462     21.465     36.987     25.734     12.923     13.492     11.775  -9999.000
1588.9160     248.621     21.489     37.558     24.409     12.635     13.418     11.767  -9999.000
1589.0410     248.144     21.484     39.796     23.197     12.354     13.154     11.803  -9999.000
1589.1660     248.356     21.507     40.507     22.223     12.115     12.755     11.753  -9999.000
1589.2910     249.256     21.561     38.201     21.552     11.924     12.400     11.555  -9999.000
1589.4160     250.434     21.593     35.295     21.202     11.773     12.176     11.265  -9999.000
1589.5410     251.146     21.592     37.060     21.029     11.674     12.076     11.076  -9999.000
1589.6660     251.312     21.590     39.840     20.932     11.589     12.024     11.024  -9999.000
1589.7910     251.279     21.592     41.460     20.838     11.490     12.000     11.073  -9999.000
1589.9160     251.169     21.567     42.373     20.697     11.374     11.957     11.138  -9999.000
1590.0410     250.715     21.541     42.634     20.503     11.272     11.843     11.100  -9999.000
1590.1660     250.193     21.537     41.493     20.254     11.192     11.674     11.038  -9999.000
1590.2910     250.249     21.572     41.020     19.958     11.141     11.523     10.972  -9999.000
1590.4160     251.044     21.688     41.310     19.623     11.162     11.452     10.912  -9999.000
1590.5410     251.658     21.849     41.639     19.263     11.253     11.518     10.823  -9999.000
1590.6660     251.119     21.830     44.753     18.896     11.355     11.702     10.699  -9999.000
1590.7910     249.379     21.688     50.709     18.557     11.429     12.034     10.664  -9999.000
1590.9160     247.207     21.618     54.384     18.311     11.473     12.454     10.920  -9999.000
1591.0410     245.874     21.612     55.839     18.180     11.519     12.721     11.566  -9999.000
1591.1660     245.723     21.618     57.517     18.164     11.560     12.798     12.205  -9999.000
1591.2910     246.195     21.592     58.121     18.229     11.612     12.723     12.419  -9999.000
1591.4160     246.462     21.514     59.451     18.314     11.683     12.531     12.230  -9999.000
1591.5410     246.220     21.536     63.894     18.354     11.772     12.357     11.914  -9999.000
1591.6660     245.818     21.644     69.344     18.317     11.767     12.302     11.855  -9999.000
1591.7910     245.271     21.771     80.654     18.194     11.615     12.204     12.078  -9999.000
1591.9160     244.613     21.713     99.373     17.995     11.466     11.863     12.127  -9999.000
1592.0410     244.472     21.665    139.967     17.754     11.607     11.496     11.177  -9999.000
1592.1660     245.043     21.594    182.782     17.483     11.928     11.457      9.093  -9999.000
1592.2910     245.677     21.545    196.701     17.198     12.225     11.634      7.820  -9999.000
1592.4160     245.888     21.495    166.143     16.958     12.373     12.276      8.176  -9999.000
1592.5410     246.245     21.483    122.944     16.816     12.383     12.821     10.368  -9999.000
1592.6660     246.894     21.514     94.299     16.803     12.343     13.001     12.524  -9999.000
1592.7910     248.793     21.636     81.161     16.916     12.557     12.477     13.359  -9999.000
1592.9160     256.016     21.838     94.092     17.127     13.064     11.699     12.375  -9999.000
1593.0410     268.332     21.945    124.147     17.369     13.503     10.775     10.600  -9999.000
1593.1660     278.501     21.923    167.399     17.608     14.786     10.146      9.095  -9999.000
1593.2910     278.871     21.684    198.890     17.815     16.162     10.158      9.134  -9999.000
1593.4160     275.534     21.181    198.950     17.933     16.911     10.535     11.659  -9999.000
1593.5410     289.395     20.873    178.348     17.911     16.483     10.374     14.790  -9999.000
1593.6660     327.776     20.742    151.118     17.671     14.511      9.161     15.879  -9999.000
1593.7910     376.893     20.752    130.445     17.091     11.289      7.065     15.582  -9999.000
1593.9160     416.590     21.162    119.915     15.939      8.498      5.022     12.061  -9999.000
1594.0410     448.833     22.729    109.326     14.248      6.968      3.651      7.882  -9999.000
1594.1660     479.491     25.441     95.300     12.140      6.342      2.968      4.972  -9999.000
1594.2910     504.488     29.476     79.273      9.875      6.069      2.745      3.683  -9999.000
1594.4160     518.318     34.815     70.387      7.840      5.870      2.783      3.628  -9999.000
1594.5410     532.748     40.538     67.235      6.263      5.630      2.899      3.948  -9999.000
1594.6660     554.883     43.803     68.782      5.218      5.370      3.074      4.304  -9999.000
1594.7910     573.472     44.466     71.867      4.668      5.253      3.386      4.521  -9999.000
1594.9160     560.084     44.004     76.557      4.584      5.507      3.983      4.625  -9999.000
1595.0410     513.305     43.147     78.626      4.817      6.049      4.847      4.774  -9999.000
1595.1660     451.967     41.940     80.725      5.324      6.790      5.939      5.043  -9999.000
1595.2910     401.626     40.688     85.173      6.062      7.687      7.106      5.506  -9999.000
1595.4160     381.976     39.318     89.771      6.984      8.954      7.814      6.393  -9999.000
1595.5410     384.081     38.221     91.989      7.988     10.871      8.036      7.673  -9999.000
1595.6660     391.978     37.851     91.047      9.049     13.826      8.995      8.754  -9999.000
1595.7910     388.095     37.388     89.021     10.205     18.281     13.729      8.968  -9999.000
1595.9160     359.398     35.665     90.472     11.582     24.551     39.557      8.580  -9999.000
1596.0410     315.655     30.381     93.875     13.241     30.987     78.745      8.901  -9999.000
1596.1660     270.726     26.089     91.098     15.217     34.677     94.327     10.569  -9999.000
1596.2910     236.315     23.475     77.105     17.481     34.339     73.018     14.214  -9999.000
1596.4160     217.273     22.552     59.198     19.967     32.609     48.579     19.083  -9999.000
1596.5410     206.306     22.423     49.529     22.514     33.114     38.643     22.980  -9999.000
1596.6660     200.481     22.535     45.690     25.013     36.709     39.921     23.896  -9999.000
1596.7910     199.452     22.628     41.735     27.398     44.282     46.380     23.800  -9999.000
1596.9160     198.039     22.565     37.935     29.632     60.084     49.359     27.486  -9999.000
1597.0410     190.888     22.173     39.792     31.711     80.496     47.400     34.577  -9999.000
1597.1660     185.251     21.663     44.289     33.521     94.590     41.790     40.160  -9999.000
1597.2910     194.928     21.864     48.912     34.863     96.317     34.140     38.856  -9999.000
1597.4160     221.346     23.225     59.196     35.429     94.508     27.769     30.893  -9999.000
1597.5410     240.136     25.166     75.156     35.283     85.032     25.630     20.880  -9999.000
1597.6660     236.997     24.824     88.576     34.539     60.392     25.236     15.705  -9999.000
1597.7910     222.275     23.060     90.528     33.351     33.818     21.580     15.998  -9999.000
1597.9160     234.321     22.294     82.135     31.704     19.454     13.482     17.986  -9999.000
1598.0410     287.668     23.440     78.152     29.519     13.842      7.690     15.616  -9999.000
1598.1660     357.456     26.271     79.274     26.619     11.975      5.228     10.538  -9999.000
1598.2910     396.613     31.367     81.189     22.989     11.946      4.924      6.829  -9999.000
1598.4160     367.992     38.241     84.394     18.922     13.039      5.761      6.063  -9999.000
1598.5410     305.008     42.416     85.627     15.138     13.993      7.297      6.546  -9999.000
1598.6660     248.091     42.598     87.324     12.241     13.802      9.847      7.430  -9999.000
1598.7910     222.010     40.215     91.072     10.599     12.664     13.872      8.302  -9999.000
1598.9160     230.002     38.299     97.163     10.397     11.902     17.908      8.884  -9999.000
1599.0410     251.999     38.116     98.584     11.073     11.861     17.881      9.527  -9999.000
1599.1660     279.404     38.115     97.946     12.220     12.711     13.439     10.655  -9999.000
1599.2910     310.770     36.823    100.219     13.497     14.813      9.100     11.965  -9999.000
1599.4160     342.098     33.385     99.101     14.651     18.122      8.510     11.888  -9999.000
1599.5410     360.416     29.191     95.141     15.614     21.816     10.632     11.023  -9999.000
1599.6660     355.023     28.305     90.950     16.397     26.615     13.277     10.555  -9999.000
1599.7910     326.753     29.341     87.686     17.058     33.318     14.194     10.150  -9999.000
1599.9160     291.313     31.010     86.918     17.649     36.018     13.756      9.291  -9999.000
1600.0410     270.921     33.129     88.035     18.197     34.377     12.870      8.814  -9999.000
1600.1660     272.057     36.661     93.475     18.685     33.406     11.386      9.102  -9999.000
1600.2910     280.765     40.240     99.097     19.095     34.179      9.767      9.461  -9999.000
1600.4160     268.617     42.286    101.147     19.381     31.046      9.191      9.270  -9999.000
1600.5410     236.140     42.792     99.096     19.495     23.068      8.858      8.842  -9999.000
1600.6660     206.922     42.944     93.884     19.329     16.580      7.655      8.367  -9999.000
1600.7910     206.161     43.018     85.636     18.774     12.644      5.900      7.652  -9999.000
1600.9160     248.703     43.053     79.795     17.714     10.214      4.557      6.683  -9999.000
1601.0410     314.375     43.356     74.864     16.320      8.692      3.816      5.834  -9999.000
1601.1660     379.930     44.164     69.265     14.798      8.075      3.475      5.320  -9999.000
1601.2910     426.842     45.318     63.995     13.408      8.047      3.398      5.099  -9999.000
1601.4160     448.698     45.976     62.874     12.502      8.298      3.659      5.057  -9999.000
1601.5410     455.315     46.036     64.605     12.199      8.620      4.424      5.029  -9999.000
1601.6660     446.667     45.620     67.685     12.552      8.969      5.997      5.053  -9999.000
1601.7910     420.491     44.658     70.804     13.521      9.311      8.598      5.290  -9999.000
1601.9160     383.809     42.633     78.641     15.088      9.668     11.616      6.036  -9999.000
1602.0410     356.741     39.386     85.801     17.044     10.392     13.218      7.270  -9999.000
1602.1660     350.786     36.383     88.682     19.260     12.140     12.619      8.703  -9999.000
1602.2910     361.093     34.650     87.938     21.574     15.370     11.710      9.641  -9999.000
1602.4160     364.288     33.253     88.078     23.767     19.748     13.724      9.576  -9999.000
1602.5410     346.220     30.961     88.499     25.697     26.006     16.502      9.761  -9999.000
1602.6660     314.747     28.342     88.543     27.281     36.352     16.356     10.689  -9999.000
1602.7910     286.949     26.530     90.646     28.494     49.620     14.666     11.757  -9999.000
1602.9160     271.530     26.759     97.401     29.360     53.456     21.401     10.795  -9999.000
1603.0410     258.637     28.073    102.878     30.146     47.231     54.808      9.922  -9999.000
1603.1660     241.597     27.638    105.048     31.142     40.966    119.062     10.824  -9999.000
1603.2910     221.399     25.014    102.848     32.605     36.223    164.644     14.633  -9999.000
1603.4160     208.845     22.536     94.841     34.632     29.085    128.194     22.207  -9999.000
1603.5410     214.908     22.091     88.112     36.747     22.716     63.525     30.146  -9999.000
1603.6660     240.789     22.994     88.461     38.334     20.161     23.681     30.856  -9999.000
1603.7910     272.790     24.770     92.483     38.781     20.358     11.281     21.795  -9999.000
1603.9160     287.473     27.051     94.484     37.506     21.285     11.237     13.335  -9999.000
1604.0410     280.546     29.221     92.753     35.018     23.048     15.394      9.564  -9999.000
1604.1660     259.845     30.383     89.847     32.032     25.515     26.164      9.440  -9999.000
1604.2910     235.847     30.288     82.502     29.413     27.067     46.892     10.883  -9999.000
1604.4160     217.595     28.548     74.579     28.056     25.881     66.008     13.069  -9999.000
1604.5410     207.190     25.358     71.857     27.942     24.216     60.516     15.327  -9999.000
1604.6660     201.984     23.377     74.705     28.745     23.243     40.596     17.224  -9999.000
1604.7910     197.121     22.665     79.061     29.942     22.597     27.130     19.121  -9999.000
1604.9160     192.466     22.196     75.492     30.972     21.698     23.408     23.393  -9999.000
1605.0410     198.339     22.014     67.495     31.498     20.589     19.683     30.626  -9999.000
1605.1660     227.226     22.476     64.025     31.295     19.856     14.533     35.731  -9999.000
1605.2910     278.937     23.982     70.069     30.170     20.018      9.879     30.677  -9999.000
1605.4160     324.793     26.507     82.007     27.887     20.795      8.678     17.658  -9999.000
1605.5410     333.277     30.018     91.923     24.854     21.076     10.168      9.883  -9999.000
1605.6660     305.027     33.346     99.416     21.589     20.457     13.002      7.928  -9999.000
